"#name LanguageAuto","#unique id","#index langId"
"id","langId","cn","en"
"11671","HeroLevel_PhaseDesc_318036","",""
"11672","HeroLevel_PhaseDesc_318037","",""
"11673","HeroLevel_PhaseDesc_318038","",""
"11674","HeroLevel_PhaseDesc_318039","",""
"11675","HeroLevel_PhaseDesc_318040","<color=#9bc782>金玲琐</c>提升至<color=#e7e1b5>3级</c>",""
"11676","HeroLevel_PhaseDesc_318041","",""
"11677","HeroLevel_PhaseDesc_318042","",""
"11678","HeroLevel_PhaseDesc_318043","",""
"11679","HeroLevel_PhaseDesc_318044","全体伙伴<color=#e7e1b5>攻击+4</c>",""
"11680","HeroLevel_PhaseDesc_318045","",""
"11681","HeroLevel_PhaseDesc_318046","",""
"11682","HeroLevel_PhaseDesc_318047","全体伙伴<color=#e7e1b5>生命+20</c>",""
"11683","HeroLevel_PhaseDesc_318048","",""
"11684","HeroLevel_PhaseDesc_318049","",""
"11685","HeroLevel_PhaseDesc_318050","<color=#9bc782>龙女袖舞</c>提升至<color=#e7e1b5>3级</c>",""
"11686","HeroLevel_PhaseDesc_318051","",""
"11687","HeroLevel_PhaseDesc_318052","",""
"11688","HeroLevel_PhaseDesc_318053","",""
"11689","HeroLevel_PhaseDesc_318054","",""
"11690","HeroLevel_PhaseDesc_318055","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11691","HeroLevel_PhaseDesc_318056","",""
"11692","HeroLevel_PhaseDesc_318057","",""
"11693","HeroLevel_PhaseDesc_318058","",""
"11694","HeroLevel_PhaseDesc_318059","",""
"11695","HeroLevel_PhaseDesc_318060","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11696","HeroLevel_PhaseDesc_318061","",""
"11697","HeroLevel_PhaseDesc_318062","",""
"11698","HeroLevel_PhaseDesc_318063","",""
"11699","HeroLevel_PhaseDesc_318064","",""
"11700","HeroLevel_PhaseDesc_318065","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11701","HeroLevel_PhaseDesc_318066","",""
"11702","HeroLevel_PhaseDesc_318067","",""
"11703","HeroLevel_PhaseDesc_318068","",""
"11704","HeroLevel_PhaseDesc_318069","",""
"11705","HeroLevel_PhaseDesc_318070","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11706","HeroLevel_PhaseDesc_318071","",""
"11707","HeroLevel_PhaseDesc_318072","",""
"11708","HeroLevel_PhaseDesc_318073","",""
"11709","HeroLevel_PhaseDesc_318074","",""
"11710","HeroLevel_PhaseDesc_318075","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11711","HeroLevel_PhaseDesc_318076","",""
"11712","HeroLevel_PhaseDesc_318077","",""
"11713","HeroLevel_PhaseDesc_318078","",""
"11714","HeroLevel_PhaseDesc_318079","",""
"11715","HeroLevel_PhaseDesc_318080","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11716","HeroLevel_PhaseDesc_318081","",""
"11717","HeroLevel_PhaseDesc_318082","",""
"11718","HeroLevel_PhaseDesc_318083","",""
"11719","HeroLevel_PhaseDesc_318084","",""
"11720","HeroLevel_PhaseDesc_318085","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11721","HeroLevel_PhaseDesc_318086","",""
"11722","HeroLevel_PhaseDesc_318087","",""
"11723","HeroLevel_PhaseDesc_318088","",""
"11724","HeroLevel_PhaseDesc_318089","",""
"11725","HeroLevel_PhaseDesc_318090","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11726","HeroLevel_PhaseDesc_318091","",""
"11727","HeroLevel_PhaseDesc_318092","",""
"11728","HeroLevel_PhaseDesc_318093","",""
"11729","HeroLevel_PhaseDesc_318094","",""
"11730","HeroLevel_PhaseDesc_318095","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11731","HeroLevel_PhaseDesc_318096","",""
"11732","HeroLevel_PhaseDesc_318097","",""
"11733","HeroLevel_PhaseDesc_318098","",""
"11734","HeroLevel_PhaseDesc_318099","",""
"11735","HeroLevel_PhaseDesc_318100","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11736","HeroLevel_PhaseDesc_301001","",""
"11737","HeroLevel_PhaseDesc_301002","",""
"11738","HeroLevel_PhaseDesc_301003","",""
"11739","HeroLevel_PhaseDesc_301004","",""
"11740","HeroLevel_PhaseDesc_301005","全体伙伴<color=#e7e1b5>攻击+2</c>",""
"11741","HeroLevel_PhaseDesc_301006","",""
"11742","HeroLevel_PhaseDesc_301007","",""
"11743","HeroLevel_PhaseDesc_301008","",""
"11744","HeroLevel_PhaseDesc_301009","",""
"11745","HeroLevel_PhaseDesc_301010","解锁新技能-<color=#9bc782>天蓬旋风</c>",""
"11746","HeroLevel_PhaseDesc_301011","",""
"11747","HeroLevel_PhaseDesc_301012","",""
"11748","HeroLevel_PhaseDesc_301013","",""
"11749","HeroLevel_PhaseDesc_301014","",""
"11750","HeroLevel_PhaseDesc_301015","全体伙伴<color=#e7e1b5>生命+10</c>",""
"11751","HeroLevel_PhaseDesc_301016","",""
"11752","HeroLevel_PhaseDesc_301017","",""
"11753","HeroLevel_PhaseDesc_301018","",""
"11754","HeroLevel_PhaseDesc_301019","",""
"11755","HeroLevel_PhaseDesc_301020","<color=#9bc782>耙击</c>提升至<color=#e7e1b5>2级</c>",""
"11756","HeroLevel_PhaseDesc_301021","",""
"11757","HeroLevel_PhaseDesc_301022","",""
"11758","HeroLevel_PhaseDesc_301023","",""
"11759","HeroLevel_PhaseDesc_301024","",""
"11760","HeroLevel_PhaseDesc_301025","全体伙伴<color=#e7e1b5>攻击+3</c>",""
"11761","HeroLevel_PhaseDesc_301026","",""
"11762","HeroLevel_PhaseDesc_301027","",""
"11763","HeroLevel_PhaseDesc_301028","",""
"11764","HeroLevel_PhaseDesc_301029","",""
"11765","HeroLevel_PhaseDesc_301030","<color=#9bc782>天蓬旋风</c>提升至<color=#e7e1b5>2级</c>",""
"11766","HeroLevel_PhaseDesc_301031","",""
"11767","HeroLevel_PhaseDesc_301032","",""
"11768","HeroLevel_PhaseDesc_301033","",""
"11769","HeroLevel_PhaseDesc_301034","",""
"11770","HeroLevel_PhaseDesc_301035","全体伙伴<color=#e7e1b5>生命+15</c>",""
"11771","HeroLevel_PhaseDesc_301036","",""
"11772","HeroLevel_PhaseDesc_301037","",""
"11773","HeroLevel_PhaseDesc_301038","",""
"11774","HeroLevel_PhaseDesc_301039","",""
"11775","HeroLevel_PhaseDesc_301040","<color=#9bc782>耙击</c>提升至<color=#e7e1b5>3级</c>",""
"11776","HeroLevel_PhaseDesc_301041","",""
"11777","HeroLevel_PhaseDesc_301042","",""
"11778","HeroLevel_PhaseDesc_301043","",""
"11779","HeroLevel_PhaseDesc_301044","全体伙伴<color=#e7e1b5>攻击+4</c>",""
"11780","HeroLevel_PhaseDesc_301045","",""
"11781","HeroLevel_PhaseDesc_301046","",""
"11782","HeroLevel_PhaseDesc_301047","全体伙伴<color=#e7e1b5>生命+20</c>",""
"11783","HeroLevel_PhaseDesc_301048","",""
"11784","HeroLevel_PhaseDesc_301049","",""
"11785","HeroLevel_PhaseDesc_301050","<color=#9bc782>天蓬旋风</c>提升至<color=#e7e1b5>3级</c>",""
"11786","HeroLevel_PhaseDesc_301051","",""
"11787","HeroLevel_PhaseDesc_301052","",""
"11788","HeroLevel_PhaseDesc_301053","",""
"11789","HeroLevel_PhaseDesc_301054","",""
"11790","HeroLevel_PhaseDesc_301055","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11791","HeroLevel_PhaseDesc_301056","",""
"11792","HeroLevel_PhaseDesc_301057","",""
"11793","HeroLevel_PhaseDesc_301058","",""
"11794","HeroLevel_PhaseDesc_301059","",""
"11795","HeroLevel_PhaseDesc_301060","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11796","HeroLevel_PhaseDesc_301061","",""
"11797","HeroLevel_PhaseDesc_301062","",""
"11798","HeroLevel_PhaseDesc_301063","",""
"11799","HeroLevel_PhaseDesc_301064","",""
"11800","HeroLevel_PhaseDesc_301065","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11801","HeroLevel_PhaseDesc_301066","",""
"11802","HeroLevel_PhaseDesc_301067","",""
"11803","HeroLevel_PhaseDesc_301068","",""
"11804","HeroLevel_PhaseDesc_301069","",""
"11805","HeroLevel_PhaseDesc_301070","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11806","HeroLevel_PhaseDesc_301071","",""
"11807","HeroLevel_PhaseDesc_301072","",""
"11808","HeroLevel_PhaseDesc_301073","",""
"11809","HeroLevel_PhaseDesc_301074","",""
"11810","HeroLevel_PhaseDesc_301075","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11811","HeroLevel_PhaseDesc_301076","",""
"11812","HeroLevel_PhaseDesc_301077","",""
"11813","HeroLevel_PhaseDesc_301078","",""
"11814","HeroLevel_PhaseDesc_301079","",""
"11815","HeroLevel_PhaseDesc_301080","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11816","HeroLevel_PhaseDesc_301081","",""
"11817","HeroLevel_PhaseDesc_301082","",""
"11818","HeroLevel_PhaseDesc_301083","",""
"11819","HeroLevel_PhaseDesc_301084","",""
"11820","HeroLevel_PhaseDesc_301085","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11821","HeroLevel_PhaseDesc_301086","",""
"11822","HeroLevel_PhaseDesc_301087","",""
"11823","HeroLevel_PhaseDesc_301088","",""
"11824","HeroLevel_PhaseDesc_301089","",""
"11825","HeroLevel_PhaseDesc_301090","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11826","HeroLevel_PhaseDesc_301091","",""
"11827","HeroLevel_PhaseDesc_301092","",""
"11828","HeroLevel_PhaseDesc_301093","",""
"11829","HeroLevel_PhaseDesc_301094","",""
"11830","HeroLevel_PhaseDesc_301095","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11831","HeroLevel_PhaseDesc_301096","",""
"11832","HeroLevel_PhaseDesc_301097","",""
"11833","HeroLevel_PhaseDesc_301098","",""
"11834","HeroLevel_PhaseDesc_301099","",""
"11835","HeroLevel_PhaseDesc_301100","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11836","HeroLevel_PhaseDesc_303001","",""
"11837","HeroLevel_PhaseDesc_303002","",""
"11838","HeroLevel_PhaseDesc_303003","",""
"11839","HeroLevel_PhaseDesc_303004","",""
"11840","HeroLevel_PhaseDesc_303005","全体伙伴<color=#e7e1b5>攻击+2</c>",""
"11841","HeroLevel_PhaseDesc_303006","",""
"11842","HeroLevel_PhaseDesc_303007","",""
"11843","HeroLevel_PhaseDesc_303008","",""
"11844","HeroLevel_PhaseDesc_303009","",""
"11845","HeroLevel_PhaseDesc_303010","解锁新技能-<color=#9bc782>葵花心法</c>",""
"11846","HeroLevel_PhaseDesc_303011","",""
"11847","HeroLevel_PhaseDesc_303012","",""
"11848","HeroLevel_PhaseDesc_303013","",""
"11849","HeroLevel_PhaseDesc_303014","",""
"11850","HeroLevel_PhaseDesc_303015","全体伙伴<color=#e7e1b5>生命+10</c>",""
"11851","HeroLevel_PhaseDesc_303016","",""
"11852","HeroLevel_PhaseDesc_303017","",""
"11853","HeroLevel_PhaseDesc_303018","",""
"11854","HeroLevel_PhaseDesc_303019","",""
"11855","HeroLevel_PhaseDesc_303020","<color=#9bc782>银针</c>提升至<color=#e7e1b5>2级</c>",""
"11856","HeroLevel_PhaseDesc_303021","",""
"11857","HeroLevel_PhaseDesc_303022","",""
"11858","HeroLevel_PhaseDesc_303023","",""
"11859","HeroLevel_PhaseDesc_303024","",""
"11860","HeroLevel_PhaseDesc_303025","全体伙伴<color=#e7e1b5>攻击+3</c>",""
"11861","HeroLevel_PhaseDesc_303026","",""
"11862","HeroLevel_PhaseDesc_303027","",""
"11863","HeroLevel_PhaseDesc_303028","",""
"11864","HeroLevel_PhaseDesc_303029","",""
"11865","HeroLevel_PhaseDesc_303030","<color=#9bc782>葵花心法</c>提升至<color=#e7e1b5>2级</c>",""
"11866","HeroLevel_PhaseDesc_303031","",""
"11867","HeroLevel_PhaseDesc_303032","",""
"11868","HeroLevel_PhaseDesc_303033","",""
"11869","HeroLevel_PhaseDesc_303034","",""
"11870","HeroLevel_PhaseDesc_303035","全体伙伴<color=#e7e1b5>生命+15</c>",""
"11871","HeroLevel_PhaseDesc_303036","",""
"11872","HeroLevel_PhaseDesc_303037","",""
"11873","HeroLevel_PhaseDesc_303038","",""
"11874","HeroLevel_PhaseDesc_303039","",""
"11875","HeroLevel_PhaseDesc_303040","<color=#9bc782>银针</c>提升至<color=#e7e1b5>3级</c>",""
"11876","HeroLevel_PhaseDesc_303041","",""
"11877","HeroLevel_PhaseDesc_303042","",""
"11878","HeroLevel_PhaseDesc_303043","",""
"11879","HeroLevel_PhaseDesc_303044","全体伙伴<color=#e7e1b5>攻击+4</c>",""
"11880","HeroLevel_PhaseDesc_303045","",""
"11881","HeroLevel_PhaseDesc_303046","",""
"11882","HeroLevel_PhaseDesc_303047","全体伙伴<color=#e7e1b5>生命+20</c>",""
"11883","HeroLevel_PhaseDesc_303048","",""
"11884","HeroLevel_PhaseDesc_303049","",""
"11885","HeroLevel_PhaseDesc_303050","<color=#9bc782>葵花心法</c>提升至<color=#e7e1b5>3级</c>",""
"11886","HeroLevel_PhaseDesc_303051","",""
"11887","HeroLevel_PhaseDesc_303052","",""
"11888","HeroLevel_PhaseDesc_303053","",""
"11889","HeroLevel_PhaseDesc_303054","",""
"11890","HeroLevel_PhaseDesc_303055","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11891","HeroLevel_PhaseDesc_303056","",""
"11892","HeroLevel_PhaseDesc_303057","",""
"11893","HeroLevel_PhaseDesc_303058","",""
"11894","HeroLevel_PhaseDesc_303059","",""
"11895","HeroLevel_PhaseDesc_303060","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11896","HeroLevel_PhaseDesc_303061","",""
"11897","HeroLevel_PhaseDesc_303062","",""
"11898","HeroLevel_PhaseDesc_303063","",""
"11899","HeroLevel_PhaseDesc_303064","",""
"11900","HeroLevel_PhaseDesc_303065","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11901","HeroLevel_PhaseDesc_303066","",""
"11902","HeroLevel_PhaseDesc_303067","",""
"11903","HeroLevel_PhaseDesc_303068","",""
"11904","HeroLevel_PhaseDesc_303069","",""
"11905","HeroLevel_PhaseDesc_303070","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11906","HeroLevel_PhaseDesc_303071","",""
"11907","HeroLevel_PhaseDesc_303072","",""
"11908","HeroLevel_PhaseDesc_303073","",""
"11909","HeroLevel_PhaseDesc_303074","",""
"11910","HeroLevel_PhaseDesc_303075","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11911","HeroLevel_PhaseDesc_303076","",""
"11912","HeroLevel_PhaseDesc_303077","",""
"11913","HeroLevel_PhaseDesc_303078","",""
"11914","HeroLevel_PhaseDesc_303079","",""
"11915","HeroLevel_PhaseDesc_303080","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11916","HeroLevel_PhaseDesc_303081","",""
"11917","HeroLevel_PhaseDesc_303082","",""
"11918","HeroLevel_PhaseDesc_303083","",""
"11919","HeroLevel_PhaseDesc_303084","",""
"11920","HeroLevel_PhaseDesc_303085","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11921","HeroLevel_PhaseDesc_303086","",""
"11922","HeroLevel_PhaseDesc_303087","",""
"11923","HeroLevel_PhaseDesc_303088","",""
"11924","HeroLevel_PhaseDesc_303089","",""
"11925","HeroLevel_PhaseDesc_303090","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11926","HeroLevel_PhaseDesc_303091","",""
"11927","HeroLevel_PhaseDesc_303092","",""
"11928","HeroLevel_PhaseDesc_303093","",""
"11929","HeroLevel_PhaseDesc_303094","",""
"11930","HeroLevel_PhaseDesc_303095","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11931","HeroLevel_PhaseDesc_303096","",""
"11932","HeroLevel_PhaseDesc_303097","",""
"11933","HeroLevel_PhaseDesc_303098","",""
"11934","HeroLevel_PhaseDesc_303099","",""
"11935","HeroLevel_PhaseDesc_303100","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11936","HeroLevel_PhaseDesc_304001","",""
"11937","HeroLevel_PhaseDesc_304002","",""
"11938","HeroLevel_PhaseDesc_304003","",""
"11939","HeroLevel_PhaseDesc_304004","",""
"11940","HeroLevel_PhaseDesc_304005","全体伙伴<color=#e7e1b5>攻击+2</c>",""
"11941","HeroLevel_PhaseDesc_304006","",""
"11942","HeroLevel_PhaseDesc_304007","",""
"11943","HeroLevel_PhaseDesc_304008","",""
"11944","HeroLevel_PhaseDesc_304009","",""
"11945","HeroLevel_PhaseDesc_304010","解锁新技能-<color=#9bc782>巨灵之力</c>",""
"11946","HeroLevel_PhaseDesc_304011","",""
"11947","HeroLevel_PhaseDesc_304012","",""
"11948","HeroLevel_PhaseDesc_304013","",""
"11949","HeroLevel_PhaseDesc_304014","",""
"11950","HeroLevel_PhaseDesc_304015","全体伙伴<color=#e7e1b5>生命+10</c>",""
"11951","HeroLevel_PhaseDesc_304016","",""
"11952","HeroLevel_PhaseDesc_304017","",""
"11953","HeroLevel_PhaseDesc_304018","",""
"11954","HeroLevel_PhaseDesc_304019","",""
"11955","HeroLevel_PhaseDesc_304020","<color=#9bc782>乱击</c>提升至<color=#e7e1b5>2级</c>",""
"11956","HeroLevel_PhaseDesc_304021","",""
"11957","HeroLevel_PhaseDesc_304022","",""
"11958","HeroLevel_PhaseDesc_304023","",""
"11959","HeroLevel_PhaseDesc_304024","",""
"11960","HeroLevel_PhaseDesc_304025","全体伙伴<color=#e7e1b5>攻击+3</c>",""
"11961","HeroLevel_PhaseDesc_304026","",""
"11962","HeroLevel_PhaseDesc_304027","",""
"11963","HeroLevel_PhaseDesc_304028","",""
"11964","HeroLevel_PhaseDesc_304029","",""
"11965","HeroLevel_PhaseDesc_304030","<color=#9bc782>巨灵之力</c>提升至<color=#e7e1b5>2级</c>",""
"11966","HeroLevel_PhaseDesc_304031","",""
"11967","HeroLevel_PhaseDesc_304032","",""
"11968","HeroLevel_PhaseDesc_304033","",""
"11969","HeroLevel_PhaseDesc_304034","",""
"11970","HeroLevel_PhaseDesc_304035","全体伙伴<color=#e7e1b5>生命+15</c>",""
"11971","HeroLevel_PhaseDesc_304036","",""
"11972","HeroLevel_PhaseDesc_304037","",""
"11973","HeroLevel_PhaseDesc_304038","",""
"11974","HeroLevel_PhaseDesc_304039","",""
"11975","HeroLevel_PhaseDesc_304040","<color=#9bc782>乱击</c>提升至<color=#e7e1b5>3级</c>",""
"11976","HeroLevel_PhaseDesc_304041","",""
"11977","HeroLevel_PhaseDesc_304042","",""
"11978","HeroLevel_PhaseDesc_304043","",""
"11979","HeroLevel_PhaseDesc_304044","全体伙伴<color=#e7e1b5>攻击+4</c>",""
"11980","HeroLevel_PhaseDesc_304045","",""
"11981","HeroLevel_PhaseDesc_304046","",""
"11982","HeroLevel_PhaseDesc_304047","全体伙伴<color=#e7e1b5>生命+20</c>",""
"11983","HeroLevel_PhaseDesc_304048","",""
"11984","HeroLevel_PhaseDesc_304049","",""
"11985","HeroLevel_PhaseDesc_304050","<color=#9bc782>巨灵之力</c>提升至<color=#e7e1b5>3级</c>",""
"11986","HeroLevel_PhaseDesc_304051","",""
"11987","HeroLevel_PhaseDesc_304052","",""
"11988","HeroLevel_PhaseDesc_304053","",""
"11989","HeroLevel_PhaseDesc_304054","",""
"11990","HeroLevel_PhaseDesc_304055","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"11991","HeroLevel_PhaseDesc_304056","",""
"11992","HeroLevel_PhaseDesc_304057","",""
"11993","HeroLevel_PhaseDesc_304058","",""
"11994","HeroLevel_PhaseDesc_304059","",""
"11995","HeroLevel_PhaseDesc_304060","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"11996","HeroLevel_PhaseDesc_304061","",""
"11997","HeroLevel_PhaseDesc_304062","",""
"11998","HeroLevel_PhaseDesc_304063","",""
"11999","HeroLevel_PhaseDesc_304064","",""
"12000","HeroLevel_PhaseDesc_304065","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12001","HeroLevel_PhaseDesc_304066","",""
"12002","HeroLevel_PhaseDesc_304067","",""
"12003","HeroLevel_PhaseDesc_304068","",""
"12004","HeroLevel_PhaseDesc_304069","",""
"12005","HeroLevel_PhaseDesc_304070","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12006","HeroLevel_PhaseDesc_304071","",""
"12007","HeroLevel_PhaseDesc_304072","",""
"12008","HeroLevel_PhaseDesc_304073","",""
"12009","HeroLevel_PhaseDesc_304074","",""
"12010","HeroLevel_PhaseDesc_304075","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12011","HeroLevel_PhaseDesc_304076","",""
"12012","HeroLevel_PhaseDesc_304077","",""
"12013","HeroLevel_PhaseDesc_304078","",""
"12014","HeroLevel_PhaseDesc_304079","",""
"12015","HeroLevel_PhaseDesc_304080","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12016","HeroLevel_PhaseDesc_304081","",""
"12017","HeroLevel_PhaseDesc_304082","",""
"12018","HeroLevel_PhaseDesc_304083","",""
"12019","HeroLevel_PhaseDesc_304084","",""
"12020","HeroLevel_PhaseDesc_304085","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12021","HeroLevel_PhaseDesc_304086","",""
"12022","HeroLevel_PhaseDesc_304087","",""
"12023","HeroLevel_PhaseDesc_304088","",""
"12024","HeroLevel_PhaseDesc_304089","",""
"12025","HeroLevel_PhaseDesc_304090","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12026","HeroLevel_PhaseDesc_304091","",""
"12027","HeroLevel_PhaseDesc_304092","",""
"12028","HeroLevel_PhaseDesc_304093","",""
"12029","HeroLevel_PhaseDesc_304094","",""
"12030","HeroLevel_PhaseDesc_304095","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12031","HeroLevel_PhaseDesc_304096","",""
"12032","HeroLevel_PhaseDesc_304097","",""
"12033","HeroLevel_PhaseDesc_304098","",""
"12034","HeroLevel_PhaseDesc_304099","",""
"12035","HeroLevel_PhaseDesc_304100","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12036","HeroLevel_PhaseDesc_305001","",""
"12037","HeroLevel_PhaseDesc_305002","",""
"12038","HeroLevel_PhaseDesc_305003","",""
"12039","HeroLevel_PhaseDesc_305004","",""
"12040","HeroLevel_PhaseDesc_305005","全体伙伴<color=#e7e1b5>攻击+2</c>",""
"12041","HeroLevel_PhaseDesc_305006","",""
"12042","HeroLevel_PhaseDesc_305007","",""
"12043","HeroLevel_PhaseDesc_305008","",""
"12044","HeroLevel_PhaseDesc_305009","",""
"12045","HeroLevel_PhaseDesc_305010","解锁新技能-<color=#9bc782>葵花心法</c>",""
"12046","HeroLevel_PhaseDesc_305011","",""
"12047","HeroLevel_PhaseDesc_305012","",""
"12048","HeroLevel_PhaseDesc_305013","",""
"12049","HeroLevel_PhaseDesc_305014","",""
"12050","HeroLevel_PhaseDesc_305015","全体伙伴<color=#e7e1b5>生命+10</c>",""
"12051","HeroLevel_PhaseDesc_305016","",""
"12052","HeroLevel_PhaseDesc_305017","",""
"12053","HeroLevel_PhaseDesc_305018","",""
"12054","HeroLevel_PhaseDesc_305019","",""
"12055","HeroLevel_PhaseDesc_305020","<color=#9bc782>银针</c>提升至<color=#e7e1b5>2级</c>",""
"12056","HeroLevel_PhaseDesc_305021","",""
"12057","HeroLevel_PhaseDesc_305022","",""
"12058","HeroLevel_PhaseDesc_305023","",""
"12059","HeroLevel_PhaseDesc_305024","",""
"12060","HeroLevel_PhaseDesc_305025","全体伙伴<color=#e7e1b5>攻击+3</c>",""
"12061","HeroLevel_PhaseDesc_305026","",""
"12062","HeroLevel_PhaseDesc_305027","",""
"12063","HeroLevel_PhaseDesc_305028","",""
"12064","HeroLevel_PhaseDesc_305029","",""
"12065","HeroLevel_PhaseDesc_305030","<color=#9bc782>葵花心法</c>提升至<color=#e7e1b5>2级</c>",""
"12066","HeroLevel_PhaseDesc_305031","",""
"12067","HeroLevel_PhaseDesc_305032","",""
"12068","HeroLevel_PhaseDesc_305033","",""
"12069","HeroLevel_PhaseDesc_305034","",""
"12070","HeroLevel_PhaseDesc_305035","全体伙伴<color=#e7e1b5>生命+15</c>",""
"12071","HeroLevel_PhaseDesc_305036","",""
"12072","HeroLevel_PhaseDesc_305037","",""
"12073","HeroLevel_PhaseDesc_305038","",""
"12074","HeroLevel_PhaseDesc_305039","",""
"12075","HeroLevel_PhaseDesc_305040","<color=#9bc782>银针</c>提升至<color=#e7e1b5>3级</c>",""
"12076","HeroLevel_PhaseDesc_305041","",""
"12077","HeroLevel_PhaseDesc_305042","",""
"12078","HeroLevel_PhaseDesc_305043","",""
"12079","HeroLevel_PhaseDesc_305044","全体伙伴<color=#e7e1b5>攻击+4</c>",""
"12080","HeroLevel_PhaseDesc_305045","",""
"12081","HeroLevel_PhaseDesc_305046","",""
"12082","HeroLevel_PhaseDesc_305047","全体伙伴<color=#e7e1b5>生命+20</c>",""
"12083","HeroLevel_PhaseDesc_305048","",""
"12084","HeroLevel_PhaseDesc_305049","",""
"12085","HeroLevel_PhaseDesc_305050","<color=#9bc782>葵花心法</c>提升至<color=#e7e1b5>3级</c>",""
"12086","HeroLevel_PhaseDesc_305051","",""
"12087","HeroLevel_PhaseDesc_305052","",""
"12088","HeroLevel_PhaseDesc_305053","",""
"12089","HeroLevel_PhaseDesc_305054","",""
"12090","HeroLevel_PhaseDesc_305055","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12091","HeroLevel_PhaseDesc_305056","",""
"12092","HeroLevel_PhaseDesc_305057","",""
"12093","HeroLevel_PhaseDesc_305058","",""
"12094","HeroLevel_PhaseDesc_305059","",""
"12095","HeroLevel_PhaseDesc_305060","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12096","HeroLevel_PhaseDesc_305061","",""
"12097","HeroLevel_PhaseDesc_305062","",""
"12098","HeroLevel_PhaseDesc_305063","",""
"12099","HeroLevel_PhaseDesc_305064","",""
"12100","HeroLevel_PhaseDesc_305065","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12101","HeroLevel_PhaseDesc_305066","",""
"12102","HeroLevel_PhaseDesc_305067","",""
"12103","HeroLevel_PhaseDesc_305068","",""
"12104","HeroLevel_PhaseDesc_305069","",""
"12105","HeroLevel_PhaseDesc_305070","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12106","HeroLevel_PhaseDesc_305071","",""
"12107","HeroLevel_PhaseDesc_305072","",""
"12108","HeroLevel_PhaseDesc_305073","",""
"12109","HeroLevel_PhaseDesc_305074","",""
"12110","HeroLevel_PhaseDesc_305075","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
"12111","HeroLevel_PhaseDesc_305076","",""
"12112","HeroLevel_PhaseDesc_305077","",""
"12113","HeroLevel_PhaseDesc_305078","",""
"12114","HeroLevel_PhaseDesc_305079","",""
"12115","HeroLevel_PhaseDesc_305080","全体伙伴<color=#e7e1b5>生命百分比+1%</c>",""
"12116","HeroLevel_PhaseDesc_305081","",""
"12117","HeroLevel_PhaseDesc_305082","",""
"12118","HeroLevel_PhaseDesc_305083","",""
"12119","HeroLevel_PhaseDesc_305084","",""
"12120","HeroLevel_PhaseDesc_305085","全体伙伴<color=#e7e1b5>攻击百分比+1%</c>",""
