"#name HeroLevel","#unique id","#index heroIdentity level","#collector heroIdentity","","","","","","","","",""
"id","heroIdentity","level","nextId","costBody","costMaterial","breakLevel","skills","globalAttribute","levelAttribute"
"317044","1030017","44","317045","35","5#440","0","4317101#1|4317201#3|4317301#2","203#4","203#355|202#1690"
"317045","1030017","45","317046","40","5#460","0","4317101#1|4317201#3|4317301#2","","203#362|202#1720"
"317046","1030017","46","317047","40","5#480","0","4317101#1|4317201#3|4317301#2","","203#369|202#1750"
"317047","1030017","47","317048","40","5#500","0","4317101#1|4317201#3|4317301#2","202#20","203#376|202#1780"
"317048","1030017","48","317049","40","5#520","0","4317101#1|4317201#3|4317301#2","","203#383|202#1810"
"317049","1030017","49","317050","40","5#540","0","4317101#1|4317201#3|4317301#2","","203#391|202#1840"
"317050","1030017","50","317051","260","2000008#750","1","4317101#1|4317201#3|4317301#3","","203#398|202#1870"
"317051","1030017","51","317052","45","5#590","0","4317101#1|4317201#3|4317301#3","","203#405|202#1900"
"317052","1030017","52","317053","45","5#615","0","4317101#1|4317201#3|4317301#3","","203#412|202#1930"
"317053","1030017","53","317054","45","5#640","0","4317101#1|4317201#3|4317301#3","","203#419|202#1960"
"317054","1030017","54","317055","45","5#665","0","4317101#1|4317201#3|4317301#3","","203#427|202#1990"
"317055","1030017","55","317056","50","5#690","0","4317101#1|4317201#3|4317301#3","206#100","203#434|202#2020"
"317056","1030017","56","317057","50","5#715","0","4317101#1|4317201#3|4317301#3","","203#441|202#2050"
"317057","1030017","57","317058","50","5#740","0","4317101#1|4317201#3|4317301#3","","203#448|202#2080"
"317058","1030017","58","317059","50","5#765","0","4317101#1|4317201#3|4317301#3","","203#455|202#2110"
"317059","1030017","59","317060","50","5#790","0","4317101#1|4317201#3|4317301#3","","203#463|202#2140"
"317060","1030017","60","317061","400","2000008#1000","1","4317101#1|4317201#3|4317301#3","205#100","203#505|202#2318"
"317061","1030017","61","317062","100","5#850","0","4317101#1|4317201#3|4317301#3","","203#513|202#2350"
"317062","1030017","62","317063","100","5#880","0","4317101#1|4317201#3|4317301#3","","203#521|202#2383"
"317063","1030017","63","317064","100","5#910","0","4317101#1|4317201#3|4317301#3","","203#529|202#2415"
"317064","1030017","64","317065","100","5#940","0","4317101#1|4317201#3|4317301#3","","203#536|202#2448"
"317065","1030017","65","317066","100","5#970","0","4317101#1|4317201#3|4317301#3","206#200","203#544|202#2480"
"317066","1030017","66","317067","100","5#1000","0","4317101#1|4317201#3|4317301#3","","203#552|202#2513"
"317067","1030017","67","317068","100","5#1030","0","4317101#1|4317201#3|4317301#3","","203#560|202#2545"
"317068","1030017","68","317069","100","5#1060","0","4317101#1|4317201#3|4317301#3","","203#568|202#2578"
"317069","1030017","69","317070","100","5#1090","0","4317101#1|4317201#3|4317301#3","","203#575|202#2610"
"317070","1030017","70","317071","800","2000008#1500","1","4317101#1|4317201#3|4317301#3","205#200","203#625|202#2815"
"317071","1030017","71","317072","100","5#1160","0","4317101#1|4317201#3|4317301#3","","203#633|202#2850"
"317072","1030017","72","317073","100","5#1195","0","4317101#1|4317201#3|4317301#3","","203#641|202#2885"
"317073","1030017","73","317074","100","5#1230","0","4317101#1|4317201#3|4317301#3","","203#650|202#2920"
"317074","1030017","74","317075","100","5#1265","0","4317101#1|4317201#3|4317301#3","","203#658|202#2955"
"317075","1030017","75","317076","100","5#1300","0","4317101#1|4317201#3|4317301#3","206#300","203#667|202#2990"
"317076","1030017","76","317077","100","5#1335","0","4317101#1|4317201#3|4317301#3","","203#675|202#3025"
"317077","1030017","77","317078","100","5#1370","0","4317101#1|4317201#3|4317301#3","","203#683|202#3060"
"317078","1030017","78","317079","100","5#1405","0","4317101#1|4317201#3|4317301#3","","203#692|202#3095"
"317079","1030017","79","317080","100","5#1440","0","4317101#1|4317201#3|4317301#3","","203#700|202#3130"
"317080","1030017","80","317081","1200","2000008#2000","1","4317101#1|4317201#3|4317301#3","205#300","203#756|202#3363"
"317081","1030017","81","317082","100","5#1520","0","4317101#1|4317201#3|4317301#3","","203#765|202#3400"
"317082","1030017","82","317083","100","5#1560","0","4317101#1|4317201#3|4317301#3","","203#774|202#3438"
"317083","1030017","83","317084","100","5#1600","0","4317101#1|4317201#3|4317301#3","","203#783|202#3475"
"317084","1030017","84","317085","100","5#1640","0","4317101#1|4317201#3|4317301#3","","203#792|202#3513"
"317085","1030017","85","317086","100","5#1680","0","4317101#1|4317201#3|4317301#3","206#400","203#801|202#3550"
"317086","1030017","86","317087","100","5#1720","0","4317101#1|4317201#3|4317301#3","","203#810|202#3588"
"317087","1030017","87","317088","100","5#1760","0","4317101#1|4317201#3|4317301#3","","203#819|202#3625"
"317088","1030017","88","317089","100","5#1800","0","4317101#1|4317201#3|4317301#3","","203#828|202#3663"
"317089","1030017","89","317090","100","5#1840","0","4317101#1|4317201#3|4317301#3","","203#837|202#3700"
"317090","1030017","90","317091","1600","2000008#3000","1","4317101#1|4317201#3|4317301#3","205#400","203#899|202#3960"
"317091","1030017","91","317092","100","5#1930","0","4317101#1|4317201#3|4317301#3","","203#909|202#4000"
"317092","1030017","92","317093","100","5#1975","0","4317101#1|4317201#3|4317301#3","","203#919|202#4040"
"317093","1030017","93","317094","100","5#2020","0","4317101#1|4317201#3|4317301#3","","203#928|202#4080"
"317094","1030017","94","317095","100","5#2065","0","4317101#1|4317201#3|4317301#3","","203#938|202#4120"
"317095","1030017","95","317096","100","5#2110","0","4317101#1|4317201#3|4317301#3","206#500","203#947|202#4160"
"317096","1030017","96","317097","100","5#2155","0","4317101#1|4317201#3|4317301#3","","203#957|202#4200"
"317097","1030017","97","317098","100","5#2200","0","4317101#1|4317201#3|4317301#3","","203#967|202#4240"
"317098","1030017","98","317099","100","5#2245","0","4317101#1|4317201#3|4317301#3","","203#976|202#4280"
"317099","1030017","99","317100","100","5#2290","0","4317101#1|4317201#3|4317301#3","","203#986|202#4320"
"317100","1030017","100","0","2000","2000008#5000","1","4317101#1|4317201#3|4317301#3","205#500","203#1055|202#4608"
"320001","1030020","1","320002","1","","0","4320101#1|4320201#1|4320301#0","","203#39|202#430"
"320002","1030020","2","320003","5","5#5","0","4320101#1|4320201#1|4320301#0","","203#44|202#460"
"320003","1030020","3","320004","5","5#10","0","4320101#1|4320201#1|4320301#0","","203#49|202#490"
"320004","1030020","4","320005","5","5#15","0","4320101#1|4320201#1|4320301#0","","203#54|202#520"
"320005","1030020","5","320006","5","5#20","0","4320101#1|4320201#1|4320301#0","203#2","203#59|202#550"
"320006","1030020","6","320007","5","5#25","0","4320101#1|4320201#1|4320301#0","","203#64|202#580"
"320007","1030020","7","320008","5","5#30","0","4320101#1|4320201#1|4320301#0","","203#69|202#610"
"320008","1030020","8","320009","5","5#35","0","4320101#1|4320201#1|4320301#0","","203#74|202#640"
"320009","1030020","9","320010","5","5#40","0","4320101#1|4320201#1|4320301#0","","203#79|202#670"
"320010","1030020","10","320011","10","5#45","0","4320101#1|4320201#1|4320301#1","","203#84|202#700"
"320011","1030020","11","320012","10","5#50","0","4320101#1|4320201#1|4320301#1","","203#89|202#730"
"320012","1030020","12","320013","10","5#55","0","4320101#1|4320201#1|4320301#1","","203#94|202#760"
"320013","1030020","13","320014","10","5#60","0","4320101#1|4320201#1|4320301#1","","203#99|202#790"
"320014","1030020","14","320015","10","5#65","0","4320101#1|4320201#1|4320301#1","","203#104|202#820"
"320015","1030020","15","320016","10","5#70","0","4320101#1|4320201#1|4320301#1","202#10","203#109|202#850"
"320016","1030020","16","320017","10","5#75","0","4320101#1|4320201#1|4320301#1","","203#114|202#880"
"320017","1030020","17","320018","10","5#80","0","4320101#1|4320201#1|4320301#1","","203#119|202#910"
"320018","1030020","18","320019","10","5#85","0","4320101#1|4320201#1|4320301#1","","203#124|202#940"
"320019","1030020","19","320020","10","5#90","0","4320101#1|4320201#1|4320301#1","","203#129|202#970"
"320020","1030020","20","320021","15","5#100","0","4320101#1|4320201#2|4320301#1","","203#144|202#1057"
"320021","1030020","21","320022","15","5#110","0","4320101#1|4320201#2|4320301#1","","203#149|202#1090"
"320022","1030020","22","320023","15","5#120","0","4320101#1|4320201#2|4320301#1","","203#155|202#1123"
"320023","1030020","23","320024","15","5#130","0","4320101#1|4320201#2|4320301#1","","203#160|202#1156"
"320024","1030020","24","320025","15","5#140","0","4320101#1|4320201#2|4320301#1","","203#166|202#1189"
"320025","1030020","25","320026","15","5#150","0","4320101#1|4320201#2|4320301#1","203#3","203#171|202#1222"
"320026","1030020","26","320027","15","5#160","0","4320101#1|4320201#2|4320301#1","","203#177|202#1255"
"320027","1030020","27","320028","15","5#170","0","4320101#1|4320201#2|4320301#1","","203#182|202#1288"
"320028","1030020","28","320029","15","5#180","0","4320101#1|4320201#2|4320301#1","","203#188|202#1321"
"320029","1030020","29","320030","15","5#190","0","4320101#1|4320201#2|4320301#1","","203#193|202#1354"
"320030","1030020","30","320031","80","2000008#250","1","4320101#1|4320201#2|4320301#2","","203#199|202#1387"
"320031","1030020","31","320032","25","5#220","0","4320101#1|4320201#2|4320301#2","","203#204|202#1420"
"320032","1030020","32","320033","25","5#235","0","4320101#1|4320201#2|4320301#2","","203#210|202#1453"
"320033","1030020","33","320034","25","5#250","0","4320101#1|4320201#2|4320301#2","","203#215|202#1486"
"320034","1030020","34","320035","25","5#265","0","4320101#1|4320201#2|4320301#2","","203#221|202#1519"
"320035","1030020","35","320036","25","5#280","0","4320101#1|4320201#2|4320301#2","202#15","203#226|202#1552"
"320036","1030020","36","320037","30","5#295","0","4320101#1|4320201#2|4320301#2","","203#232|202#1585"
"320037","1030020","37","320038","30","5#310","0","4320101#1|4320201#2|4320301#2","","203#237|202#1618"
"320038","1030020","38","320039","30","5#325","0","4320101#1|4320201#2|4320301#2","","203#243|202#1651"
"320039","1030020","39","320040","30","5#340","0","4320101#1|4320201#2|4320301#2","","203#248|202#1684"
"320040","1030020","40","320041","150","2000008#500","1","4320101#1|4320201#3|4320301#2","","203#273|202#1834"
"320041","1030020","41","320042","35","5#380","0","4320101#1|4320201#3|4320301#2","","203#279|202#1870"
"320042","1030020","42","320043","35","5#400","0","4320101#1|4320201#3|4320301#2","","203#285|202#1906"
"320043","1030020","43","320044","35","5#420","0","4320101#1|4320201#3|4320301#2","","203#291|202#1942"
"320044","1030020","44","320045","35","5#440","0","4320101#1|4320201#3|4320301#2","203#4","203#297|202#1978"
"320045","1030020","45","320046","40","5#460","0","4320101#1|4320201#3|4320301#2","","203#303|202#2014"
"320046","1030020","46","320047","40","5#480","0","4320101#1|4320201#3|4320301#2","","203#309|202#2050"
"320047","1030020","47","320048","40","5#500","0","4320101#1|4320201#3|4320301#2","202#20","203#315|202#2086"
"320048","1030020","48","320049","40","5#520","0","4320101#1|4320201#3|4320301#2","","203#321|202#2122"
"320049","1030020","49","320050","40","5#540","0","4320101#1|4320201#3|4320301#2","","203#327|202#2158"
"320050","1030020","50","320051","260","2000008#750","1","4320101#1|4320201#3|4320301#3","","203#333|202#2194"
"320051","1030020","51","320052","45","5#590","0","4320101#1|4320201#3|4320301#3","","203#339|202#2230"
"320052","1030020","52","320053","45","5#615","0","4320101#1|4320201#3|4320301#3","","203#345|202#2266"
"320053","1030020","53","320054","45","5#640","0","4320101#1|4320201#3|4320301#3","","203#351|202#2302"
"320054","1030020","54","320055","45","5#665","0","4320101#1|4320201#3|4320301#3","","203#357|202#2338"
"320055","1030020","55","320056","50","5#690","0","4320101#1|4320201#3|4320301#3","206#100","203#363|202#2374"
"320056","1030020","56","320057","50","5#715","0","4320101#1|4320201#3|4320301#3","","203#369|202#2410"
"320057","1030020","57","320058","50","5#740","0","4320101#1|4320201#3|4320301#3","","203#375|202#2446"
"320058","1030020","58","320059","50","5#765","0","4320101#1|4320201#3|4320301#3","","203#381|202#2482"
"320059","1030020","59","320060","50","5#790","0","4320101#1|4320201#3|4320301#3","","203#387|202#2518"
"320060","1030020","60","320061","400","2000008#1000","1","4320101#1|4320201#3|4320301#3","205#100","203#423|202#2731"
"320061","1030020","61","320062","100","5#850","0","4320101#1|4320201#3|4320301#3","","203#429|202#2770"
"320062","1030020","62","320063","100","5#880","0","4320101#1|4320201#3|4320301#3","","203#436|202#2809"
"320063","1030020","63","320064","100","5#910","0","4320101#1|4320201#3|4320301#3","","203#442|202#2848"
"320064","1030020","64","320065","100","5#940","0","4320101#1|4320201#3|4320301#3","","203#449|202#2887"
"320065","1030020","65","320066","100","5#970","0","4320101#1|4320201#3|4320301#3","206#200","203#455|202#2926"
"320066","1030020","66","320067","100","5#1000","0","4320101#1|4320201#3|4320301#3","","203#462|202#2965"
"320067","1030020","67","320068","100","5#1030","0","4320101#1|4320201#3|4320301#3","","203#468|202#3004"
"320068","1030020","68","320069","100","5#1060","0","4320101#1|4320201#3|4320301#3","","203#475|202#3043"
"320069","1030020","69","320070","100","5#1090","0","4320101#1|4320201#3|4320301#3","","203#481|202#3082"
"320070","1030020","70","320071","800","2000008#1500","1","4320101#1|4320201#3|4320301#3","205#200","203#522|202#3328"
"320071","1030020","71","320072","100","5#1160","0","4320101#1|4320201#3|4320301#3","","203#529|202#3370"
"320072","1030020","72","320073","100","5#1195","0","4320101#1|4320201#3|4320301#3","","203#536|202#3412"
"320073","1030020","73","320074","100","5#1230","0","4320101#1|4320201#3|4320301#3","","203#543|202#3454"
"320074","1030020","74","320075","100","5#1265","0","4320101#1|4320201#3|4320301#3","","203#550|202#3496"
"320075","1030020","75","320076","100","5#1300","0","4320101#1|4320201#3|4320301#3","206#300","203#557|202#3538"
"320076","1030020","76","320077","100","5#1335","0","4320101#1|4320201#3|4320301#3","","203#564|202#3580"
"320077","1030020","77","320078","100","5#1370","0","4320101#1|4320201#3|4320301#3","","203#571|202#3622"
"320078","1030020","78","320079","100","5#1405","0","4320101#1|4320201#3|4320301#3","","203#578|202#3664"
"320079","1030020","79","320080","100","5#1440","0","4320101#1|4320201#3|4320301#3","","203#585|202#3706"
"320080","1030020","80","320081","1200","2000008#2000","1","4320101#1|4320201#3|4320301#3","205#300","203#632|202#3985"
"320081","1030020","81","320082","100","5#1520","0","4320101#1|4320201#3|4320301#3","","203#639|202#4030"
"320082","1030020","82","320083","100","5#1560","0","4320101#1|4320201#3|4320301#3","","203#647|202#4075"
"320083","1030020","83","320084","100","5#1600","0","4320101#1|4320201#3|4320301#3","","203#654|202#4120"
"320084","1030020","84","320085","100","5#1640","0","4320101#1|4320201#3|4320301#3","","203#662|202#4165"
"320085","1030020","85","320086","100","5#1680","0","4320101#1|4320201#3|4320301#3","206#400","203#669|202#4210"
"320086","1030020","86","320087","100","5#1720","0","4320101#1|4320201#3|4320301#3","","203#677|202#4255"
"320087","1030020","87","320088","100","5#1760","0","4320101#1|4320201#3|4320301#3","","203#684|202#4300"
"320088","1030020","88","320089","100","5#1800","0","4320101#1|4320201#3|4320301#3","","203#692|202#4345"
"320089","1030020","89","320090","100","5#1840","0","4320101#1|4320201#3|4320301#3","","203#699|202#4390"
"320090","1030020","90","320091","1600","2000008#3000","1","4320101#1|4320201#3|4320301#3","205#400","203#751|202#4702"
"320091","1030020","91","320092","100","5#1930","0","4320101#1|4320201#3|4320301#3","","203#759|202#4750"
"320092","1030020","92","320093","100","5#1975","0","4320101#1|4320201#3|4320301#3","","203#767|202#4798"
"320093","1030020","93","320094","100","5#2020","0","4320101#1|4320201#3|4320301#3","","203#775|202#4846"
"320094","1030020","94","320095","100","5#2065","0","4320101#1|4320201#3|4320301#3","","203#783|202#4894"
"320095","1030020","95","320096","100","5#2110","0","4320101#1|4320201#3|4320301#3","206#500","203#791|202#4942"
"320096","1030020","96","320097","100","5#2155","0","4320101#1|4320201#3|4320301#3","","203#799|202#4990"
"320097","1030020","97","320098","100","5#2200","0","4320101#1|4320201#3|4320301#3","","203#807|202#5038"
"320098","1030020","98","320099","100","5#2245","0","4320101#1|4320201#3|4320301#3","","203#815|202#5086"
"320099","1030020","99","320100","100","5#2290","0","4320101#1|4320201#3|4320301#3","","203#823|202#5134"
"320100","1030020","100","0","2000","2000008#5000","1","4320101#1|4320201#3|4320301#3","205#500","203#881|202#5479"
"321001","1030021","1","321002","1","","0","4321101#1|4321201#1|4321301#0","","203#39|202#430"
"321002","1030021","2","321003","5","5#5","0","4321101#1|4321201#1|4321301#0","","203#44|202#460"
"321003","1030021","3","321004","5","5#10","0","4321101#1|4321201#1|4321301#0","","203#49|202#490"
"321004","1030021","4","321005","5","5#15","0","4321101#1|4321201#1|4321301#0","","203#54|202#520"
"321005","1030021","5","321006","5","5#20","0","4321101#1|4321201#1|4321301#0","203#2","203#59|202#550"
"321006","1030021","6","321007","5","5#25","0","4321101#1|4321201#1|4321301#0","","203#64|202#580"
"321007","1030021","7","321008","5","5#30","0","4321101#1|4321201#1|4321301#0","","203#69|202#610"
"321008","1030021","8","321009","5","5#35","0","4321101#1|4321201#1|4321301#0","","203#74|202#640"
"321009","1030021","9","321010","5","5#40","0","4321101#1|4321201#1|4321301#0","","203#79|202#670"
"321010","1030021","10","321011","10","5#45","0","4321101#1|4321201#1|4321301#1","","203#84|202#700"
"321011","1030021","11","321012","10","5#50","0","4321101#1|4321201#1|4321301#1","","203#89|202#730"
"321012","1030021","12","321013","10","5#55","0","4321101#1|4321201#1|4321301#1","","203#94|202#760"
"321013","1030021","13","321014","10","5#60","0","4321101#1|4321201#1|4321301#1","","203#99|202#790"
"321014","1030021","14","321015","10","5#65","0","4321101#1|4321201#1|4321301#1","","203#104|202#820"
"321015","1030021","15","321016","10","5#70","0","4321101#1|4321201#1|4321301#1","202#10","203#109|202#850"
"321016","1030021","16","321017","10","5#75","0","4321101#1|4321201#1|4321301#1","","203#114|202#880"
"321017","1030021","17","321018","10","5#80","0","4321101#1|4321201#1|4321301#1","","203#119|202#910"
"321018","1030021","18","321019","10","5#85","0","4321101#1|4321201#1|4321301#1","","203#124|202#940"
"321019","1030021","19","321020","10","5#90","0","4321101#1|4321201#1|4321301#1","","203#129|202#970"
"321020","1030021","20","321021","15","5#100","0","4321101#1|4321201#2|4321301#1","","203#144|202#1057"
"321021","1030021","21","321022","15","5#110","0","4321101#1|4321201#2|4321301#1","","203#149|202#1090"
"321022","1030021","22","321023","15","5#120","0","4321101#1|4321201#2|4321301#1","","203#155|202#1123"
"321023","1030021","23","321024","15","5#130","0","4321101#1|4321201#2|4321301#1","","203#160|202#1156"
"321024","1030021","24","321025","15","5#140","0","4321101#1|4321201#2|4321301#1","","203#166|202#1189"
"321025","1030021","25","321026","15","5#150","0","4321101#1|4321201#2|4321301#1","203#3","203#171|202#1222"
"321026","1030021","26","321027","15","5#160","0","4321101#1|4321201#2|4321301#1","","203#177|202#1255"
"321027","1030021","27","321028","15","5#170","0","4321101#1|4321201#2|4321301#1","","203#182|202#1288"
"321028","1030021","28","321029","15","5#180","0","4321101#1|4321201#2|4321301#1","","203#188|202#1321"
"321029","1030021","29","321030","15","5#190","0","4321101#1|4321201#2|4321301#1","","203#193|202#1354"
"321030","1030021","30","321031","80","2000008#250","1","4321101#1|4321201#2|4321301#2","","203#199|202#1387"
"321031","1030021","31","321032","25","5#220","0","4321101#1|4321201#2|4321301#2","","203#204|202#1420"
"321032","1030021","32","321033","25","5#235","0","4321101#1|4321201#2|4321301#2","","203#210|202#1453"
"321033","1030021","33","321034","25","5#250","0","4321101#1|4321201#2|4321301#2","","203#215|202#1486"
"321034","1030021","34","321035","25","5#265","0","4321101#1|4321201#2|4321301#2","","203#221|202#1519"
"321035","1030021","35","321036","25","5#280","0","4321101#1|4321201#2|4321301#2","202#15","203#226|202#1552"
"321036","1030021","36","321037","30","5#295","0","4321101#1|4321201#2|4321301#2","","203#232|202#1585"
"321037","1030021","37","321038","30","5#310","0","4321101#1|4321201#2|4321301#2","","203#237|202#1618"
"321038","1030021","38","321039","30","5#325","0","4321101#1|4321201#2|4321301#2","","203#243|202#1651"
"321039","1030021","39","321040","30","5#340","0","4321101#1|4321201#2|4321301#2","","203#248|202#1684"
"321040","1030021","40","321041","150","2000008#500","1","4321101#1|4321201#3|4321301#2","","203#273|202#1834"
"321041","1030021","41","321042","35","5#380","0","4321101#1|4321201#3|4321301#2","","203#279|202#1870"
"321042","1030021","42","321043","35","5#400","0","4321101#1|4321201#3|4321301#2","","203#285|202#1906"
"321043","1030021","43","321044","35","5#420","0","4321101#1|4321201#3|4321301#2","","203#291|202#1942"
"321044","1030021","44","321045","35","5#440","0","4321101#1|4321201#3|4321301#2","203#4","203#297|202#1978"
"321045","1030021","45","321046","40","5#460","0","4321101#1|4321201#3|4321301#2","","203#303|202#2014"
"321046","1030021","46","321047","40","5#480","0","4321101#1|4321201#3|4321301#2","","203#309|202#2050"
"321047","1030021","47","321048","40","5#500","0","4321101#1|4321201#3|4321301#2","202#20","203#315|202#2086"
"321048","1030021","48","321049","40","5#520","0","4321101#1|4321201#3|4321301#2","","203#321|202#2122"
"321049","1030021","49","321050","40","5#540","0","4321101#1|4321201#3|4321301#2","","203#327|202#2158"
"321050","1030021","50","321051","260","2000008#750","1","4321101#1|4321201#3|4321301#3","","203#333|202#2194"
"321051","1030021","51","321052","45","5#590","0","4321101#1|4321201#3|4321301#3","","203#339|202#2230"
"321052","1030021","52","321053","45","5#615","0","4321101#1|4321201#3|4321301#3","","203#345|202#2266"
"321053","1030021","53","321054","45","5#640","0","4321101#1|4321201#3|4321301#3","","203#351|202#2302"
"321054","1030021","54","321055","45","5#665","0","4321101#1|4321201#3|4321301#3","","203#357|202#2338"
"321055","1030021","55","321056","50","5#690","0","4321101#1|4321201#3|4321301#3","206#100","203#363|202#2374"
"321056","1030021","56","321057","50","5#715","0","4321101#1|4321201#3|4321301#3","","203#369|202#2410"
"321057","1030021","57","321058","50","5#740","0","4321101#1|4321201#3|4321301#3","","203#375|202#2446"
"321058","1030021","58","321059","50","5#765","0","4321101#1|4321201#3|4321301#3","","203#381|202#2482"
"321059","1030021","59","321060","50","5#790","0","4321101#1|4321201#3|4321301#3","","203#387|202#2518"
"321060","1030021","60","321061","400","2000008#1000","1","4321101#1|4321201#3|4321301#3","205#100","203#423|202#2731"
"321061","1030021","61","321062","100","5#850","0","4321101#1|4321201#3|4321301#3","","203#429|202#2770"
"321062","1030021","62","321063","100","5#880","0","4321101#1|4321201#3|4321301#3","","203#436|202#2809"
"321063","1030021","63","321064","100","5#910","0","4321101#1|4321201#3|4321301#3","","203#442|202#2848"
"321064","1030021","64","321065","100","5#940","0","4321101#1|4321201#3|4321301#3","","203#449|202#2887"
"321065","1030021","65","321066","100","5#970","0","4321101#1|4321201#3|4321301#3","206#200","203#455|202#2926"
"321066","1030021","66","321067","100","5#1000","0","4321101#1|4321201#3|4321301#3","","203#462|202#2965"
"321067","1030021","67","321068","100","5#1030","0","4321101#1|4321201#3|4321301#3","","203#468|202#3004"
"321068","1030021","68","321069","100","5#1060","0","4321101#1|4321201#3|4321301#3","","203#475|202#3043"
"321069","1030021","69","321070","100","5#1090","0","4321101#1|4321201#3|4321301#3","","203#481|202#3082"
"321070","1030021","70","321071","800","2000008#1500","1","4321101#1|4321201#3|4321301#3","205#200","203#522|202#3328"
"321071","1030021","71","321072","100","5#1160","0","4321101#1|4321201#3|4321301#3","","203#529|202#3370"
"321072","1030021","72","321073","100","5#1195","0","4321101#1|4321201#3|4321301#3","","203#536|202#3412"
"321073","1030021","73","321074","100","5#1230","0","4321101#1|4321201#3|4321301#3","","203#543|202#3454"
"321074","1030021","74","321075","100","5#1265","0","4321101#1|4321201#3|4321301#3","","203#550|202#3496"
"321075","1030021","75","321076","100","5#1300","0","4321101#1|4321201#3|4321301#3","206#300","203#557|202#3538"
"321076","1030021","76","321077","100","5#1335","0","4321101#1|4321201#3|4321301#3","","203#564|202#3580"
"321077","1030021","77","321078","100","5#1370","0","4321101#1|4321201#3|4321301#3","","203#571|202#3622"
"321078","1030021","78","321079","100","5#1405","0","4321101#1|4321201#3|4321301#3","","203#578|202#3664"
"321079","1030021","79","321080","100","5#1440","0","4321101#1|4321201#3|4321301#3","","203#585|202#3706"
"321080","1030021","80","321081","1200","2000008#2000","1","4321101#1|4321201#3|4321301#3","205#300","203#632|202#3985"
"321081","1030021","81","321082","100","5#1520","0","4321101#1|4321201#3|4321301#3","","203#639|202#4030"
"321082","1030021","82","321083","100","5#1560","0","4321101#1|4321201#3|4321301#3","","203#647|202#4075"
"321083","1030021","83","321084","100","5#1600","0","4321101#1|4321201#3|4321301#3","","203#654|202#4120"
"321084","1030021","84","321085","100","5#1640","0","4321101#1|4321201#3|4321301#3","","203#662|202#4165"
"321085","1030021","85","321086","100","5#1680","0","4321101#1|4321201#3|4321301#3","206#400","203#669|202#4210"
"321086","1030021","86","321087","100","5#1720","0","4321101#1|4321201#3|4321301#3","","203#677|202#4255"
"321087","1030021","87","321088","100","5#1760","0","4321101#1|4321201#3|4321301#3","","203#684|202#4300"
"321088","1030021","88","321089","100","5#1800","0","4321101#1|4321201#3|4321301#3","","203#692|202#4345"
"321089","1030021","89","321090","100","5#1840","0","4321101#1|4321201#3|4321301#3","","203#699|202#4390"
"321090","1030021","90","321091","1600","2000008#3000","1","4321101#1|4321201#3|4321301#3","205#400","203#751|202#4702"
"321091","1030021","91","321092","100","5#1930","0","4321101#1|4321201#3|4321301#3","","203#759|202#4750"
"321092","1030021","92","321093","100","5#1975","0","4321101#1|4321201#3|4321301#3","","203#767|202#4798"
"321093","1030021","93","321094","100","5#2020","0","4321101#1|4321201#3|4321301#3","","203#775|202#4846"
"321094","1030021","94","321095","100","5#2065","0","4321101#1|4321201#3|4321301#3","","203#783|202#4894"
"321095","1030021","95","321096","100","5#2110","0","4321101#1|4321201#3|4321301#3","206#500","203#791|202#4942"
"321096","1030021","96","321097","100","5#2155","0","4321101#1|4321201#3|4321301#3","","203#799|202#4990"
"321097","1030021","97","321098","100","5#2200","0","4321101#1|4321201#3|4321301#3","","203#807|202#5038"
"321098","1030021","98","321099","100","5#2245","0","4321101#1|4321201#3|4321301#3","","203#815|202#5086"
"321099","1030021","99","321100","100","5#2290","0","4321101#1|4321201#3|4321301#3","","203#823|202#5134"
"321100","1030021","100","0","2000","2000008#5000","1","4321101#1|4321201#3|4321301#3","205#500","203#881|202#5479"
"206001","1020006","1","206002","1","","0","4206101#1|4206201#1|4206301#0","","203#39|202#430"
"206002","1020006","2","206003","5","5#5","0","4206101#1|4206201#1|4206301#0","","203#44|202#460"
"206003","1020006","3","206004","5","5#10","0","4206101#1|4206201#1|4206301#0","","203#49|202#490"
"206004","1020006","4","206005","5","5#15","0","4206101#1|4206201#1|4206301#0","","203#54|202#520"
"206005","1020006","5","206006","5","5#20","0","4206101#1|4206201#1|4206301#0","203#2","203#59|202#550"
"206006","1020006","6","206007","5","5#25","0","4206101#1|4206201#1|4206301#0","","203#64|202#580"
"206007","1020006","7","206008","5","5#30","0","4206101#1|4206201#1|4206301#0","","203#69|202#610"
"206008","1020006","8","206009","5","5#35","0","4206101#1|4206201#1|4206301#0","","203#74|202#640"
"206009","1020006","9","206010","5","5#40","0","4206101#1|4206201#1|4206301#0","","203#79|202#670"
"206010","1020006","10","206011","10","5#45","0","4206101#1|4206201#1|4206301#1","","203#84|202#700"
"206011","1020006","11","206012","10","5#50","0","4206101#1|4206201#1|4206301#1","","203#89|202#730"
"206012","1020006","12","206013","10","5#55","0","4206101#1|4206201#1|4206301#1","","203#94|202#760"
"206013","1020006","13","206014","10","5#60","0","4206101#1|4206201#1|4206301#1","","203#99|202#790"
"206014","1020006","14","206015","10","5#65","0","4206101#1|4206201#1|4206301#1","","203#104|202#820"
"206015","1020006","15","206016","10","5#70","0","4206101#1|4206201#1|4206301#1","202#10","203#109|202#850"
"206016","1020006","16","206017","10","5#75","0","4206101#1|4206201#1|4206301#1","","203#114|202#880"
